id	filename	md5	size	state
03ef1fee-ac78-401a-8099-0e26a28ec196	c10f26ca-fa89-4d91-a35c-4f0d09a139fd.mirbase21.mirnas.quantification.txt	6e6d9618d5cb25dec0a654d69e8d20e6	50324	live
edf1acff-afb2-4ec9-a33c-874a177c118c	5dbeb062-22ba-4057-afd6-8627f1ac9500.FPKM.txt.gz	01d715aad9cd5f7107782ad452654ab4	566678	live
f51ec426-3e0e-4acf-8076-fc7f75de3be8	8cfe4a4f-7ca0-49fa-8820-99321c22176d.FPKM.txt.gz	fb537dd0eb885a3a7be9488cc24b3f26	551166	live
8722050f-1538-4f85-8400-d68c64ff8ac5	60fdab7c-849a-440f-815a-c67741e1106c.FPKM.txt.gz	1e978e798adff31e292bc027d1b04cc9	536021	live
cf9261b0-d490-425b-b466-c739d071bf6a	d1d6798a-fd47-483a-900b-062f32c981ec.mirbase21.mirnas.quantification.txt	9408dbfe93caa6dfecae4bd055269fbc	50398	live
a3eba33c-575d-4481-982a-3ff1e32ab055	a2684b6a-e804-446f-b9f7-090e14a9f1c8.mirbase21.mirnas.quantification.txt	3151614dc8e9c7700e0fe9c2f8a586d2	50226	live
4739cf5b-3137-414e-878b-c9f53d5cc1c5	df1b3034-91ce-45c5-953d-17ed7eb57c7c.mirbase21.mirnas.quantification.txt	92b5f34e68421153393088f826cf4889	50135	live
8f4ff477-4602-40a0-a7af-fabe48c6af4a	593805b9-72a1-4d54-8412-5af06457818a.mirbase21.mirnas.quantification.txt	d20236f0b909dd0f112149d1cedc0b1e	50327	live
749ed85e-5491-43e0-982e-3a4b88f19789	a18c2237-e392-4c61-865a-cecefa244dda.mirbase21.mirnas.quantification.txt	8f6468614e4b57107713c2764a690cc4	50215	live
c17a8162-bb3c-4678-b4e7-7a09b5031d1e	06884e47-0650-4748-9f4e-b8cd9f24795c.FPKM.txt.gz	49b0268a158f1ebd62bcd1997cfded1e	565892	live
d7b9e4ef-01bf-49aa-b7c8-945073c57ffe	de855db4-12d8-47bc-855b-96f61d306541.FPKM.txt.gz	bb0826eabeabb292a72c8bd73408762f	511191	live
be46864a-bed0-49d0-91a5-4739127175c4	594db3f7-b960-48fd-81e2-e3b6eea1e055.mirbase21.mirnas.quantification.txt	6397fc52ed6e9009ac3e4cc8ed78472d	50213	live
f6c78acc-cf05-4758-a8ff-69626615444a	a8f08398-bc2d-46f4-b7d3-51aebb7acb27.mirbase21.mirnas.quantification.txt	c0bcc060176feb43e10a0ba17cd920aa	50386	live
644e73ec-786b-4b64-aad1-d868df5e905e	d81c3721-34f4-4740-a517-4e265c17e619.mirbase21.mirnas.quantification.txt	6902e0e555e4fa06e00176466a624315	50343	live
0c81857c-611a-44d5-ac41-f184320ba705	633a9648-7611-42f1-8875-5e086577b990.mirbase21.mirnas.quantification.txt	a7bf08c84068876b238606a4494ef6fc	50366	live
378b5d0e-859f-495a-8820-01a3b7f6e30e	48b22bb9-a04f-4c92-9cb6-a5830ae25ff1.mirbase21.mirnas.quantification.txt	219c346db520879aa82574c476de37a1	50312	live
be4c5dd8-fc68-45d1-bbe3-c15252b7e51c	0ca0584c-48ab-42f2-8fde-fa5be8d7234a.mirbase21.mirnas.quantification.txt	a3784cd92b5a6891bf87f9e76d7c298c	50169	live
1043b185-f356-4b6f-a02a-57a987dfec2c	64a70573-c76f-42b3-b8ca-a5f3640ac413.mirbase21.mirnas.quantification.txt	57786dfb52bc7414a8bef59b27473e2f	50359	live
b13dbed1-030b-4662-b7f8-9158627ab9ee	d94e4aa8-366d-4330-a08c-b543fc0bd18e.FPKM.txt.gz	f4c8dfb80126ac1afb970b7dc3186de1	540040	live
85f7a269-bf95-4adb-93b5-7791bca6bf09	bd344179-a801-40b7-870f-69ebc97f5445.mirbase21.mirnas.quantification.txt	faa84ed3da186fca04e39452636e6d0b	50135	live
d7c4ceec-b874-4bcd-ae4a-839d602bda3c	9381978f-be42-4728-a171-716ddec37f41.mirbase21.mirnas.quantification.txt	b22cd3f87b1e1f00a762c77ca3106f00	50301	live
84ee8b8e-fa13-417e-9d9b-89761f7dba56	6cd5b67c-9138-4c8c-b31d-dfa6560de528.mirbase21.mirnas.quantification.txt	3545add67d9afb04d1df85c90e37c2a4	50312	live
c469b713-b5eb-45f4-8562-aca7d9f5e6d1	eeddee84-15ec-401f-95ee-de2bb7015168.FPKM.txt.gz	6142a426bdbe7537210fc00c7b03ebbb	545236	live
ea0d99b2-0e1c-4423-ad15-c3577b1f3fce	f920e615-9b0a-4767-821b-201c407730c4.FPKM.txt.gz	cd3cc1d52f24be135f85a22c431b74d7	536909	live
4cc0fc19-4683-4eed-ba37-0f37a11d9dcf	1fa9990c-eaea-41ff-82ce-e49a9e95b1a8.mirbase21.mirnas.quantification.txt	c46d89360b58ae25ce84fd25fe064b6b	50206	live
d5c4e595-c8b5-41c1-95d3-e1d160beab5f	dc38cf0d-b9ac-4d9b-9b3c-d96887a51b69.mirbase21.mirnas.quantification.txt	cf870fd085c9d34a2327e43b4311b03f	50263	live
34e5e176-f015-444c-a557-f4f33c62dcdd	a7ef5431-4fdf-4656-926d-650e64d10289.mirbase21.mirnas.quantification.txt	4d571ab3cc2b57aa78c794fc2b997718	50421	live
9fffc346-0609-4db9-a264-bb34901af0dc	56427511-2167-465f-bdde-689b895b3d4b.FPKM.txt.gz	63069f5a6aea34975ba42839aa097848	505694	live
6a21021d-7383-439b-b86a-07c821cbe075	ee66b38f-1633-4b70-93b5-cf41f809ab30.mirbase21.mirnas.quantification.txt	203b27bf16607d44e2a68000656464f7	50359	live
1145502e-94f8-4b85-8314-018250d116c8	e956031b-931a-4ccc-b0d5-51cb1ab9baed.FPKM.txt.gz	2d8277754abe8323fc78d3f4ef40cc55	567097	live
14fda3cf-2e4f-4e69-9522-6f278938629b	34e382cd-6fef-4386-8a30-cd1c8f889f30.FPKM.txt.gz	da6c18cfbb388b1b071e07065ebd4507	541836	live
b7fa33d2-9d16-480a-a91e-3ae25ad24122	2ad549b2-56d8-4047-a398-cbe1f6295722.FPKM.txt.gz	dcb040881a5a6753d327075faca36398	562291	live
7bf364b5-e86d-49ea-8224-83bee125396f	e47d5da5-4752-46d0-846f-f626be1793ed.FPKM.txt.gz	47255617ee3c8c9f40970537b7d952e9	527699	live
8ca884aa-70d4-4349-a06f-537b1b335c45	c514bc50-665e-4ec7-bb3d-c99eba47d038.mirbase21.mirnas.quantification.txt	67eb3d1fe58e939bb81541362d3beb6b	50396	live
0ae8c514-be1b-4ed5-bcb9-2441f504a07e	ba8ce34a-28bc-485c-af2e-1c835c351997.FPKM.txt.gz	2d81b998e2b1b29b7bf07b24ed3101ae	551579	live
2afd19fb-072a-42db-ad9c-6fabfcae37b9	d5e5e817-7b73-4a86-a48e-a0cd5288efde.mirbase21.mirnas.quantification.txt	7ac0d71a70f3accee6f912a80ad57223	50479	live
a0eb76bd-2c55-4764-8ede-328ade442826	c9f78af4-eb11-4886-a54d-28c2c1dd4765.mirbase21.mirnas.quantification.txt	f013337c281493be4998435cb0ba0b16	50488	live
ca313051-feed-4a9b-b0ef-9c47f1a805c5	8cb22710-7691-4e12-a005-927af3bc64b1.mirbase21.mirnas.quantification.txt	8386398c20d201174338a1bab3814a65	50313	live
9c4f7016-a1cf-4e28-b74e-3e0d05e48dcc	825ebcdf-3e59-4d89-9f6d-b27c7dc896d1.FPKM.txt.gz	60889aee4ea9bbc05547e6a4ebe13955	542618	live
7aad179f-ef8e-4b47-8436-243a258c94d8	70ce0b12-cfe4-4b14-a00e-bd5e1a33302d.mirbase21.mirnas.quantification.txt	dd872bc0505e35d1367a60759e6778bb	50215	live
86216489-5937-4ee6-99d0-66f1e4e8dc31	a365ceb2-9343-4b58-b04b-a564b3883ea4.mirbase21.mirnas.quantification.txt	39a6a25f68c68f60eb1c732d2b941e1d	50168	live
770f8063-45a6-4ba1-a0e9-7442adba631b	45c99019-ad30-473d-af3b-2fa0ccb819b9.FPKM.txt.gz	1a101f92b15c7cdaf9344d612eea7c79	561457	live
17c3259e-4f29-42ef-9bec-63102aaa65b5	4e4b6800-a128-4daf-a9f9-803b24e04742.FPKM.txt.gz	66c96beebd87fd01ba41f40f6ace164c	546777	live
