id	filename	md5	size	state
6aa29eba-181e-4d87-869b-86eab58cfcb7	491c7f67-a4c0-4d26-949e-773cb0f123ae.FPKM.txt.gz	92281b666874d4e48309088d58efc6f7	541458	live
47e6f6f4-cc9a-48ef-aa00-a2662311c227	aa5ba703-5bc5-4536-98cd-ab31520d29d7.FPKM.txt.gz	1af39b9358b9fea2301d212df6c31458	489120	live
fa6a3fc2-264b-412c-9b13-799da5f26959	7dd3791f-7a65-4eea-9be2-3a0ca83ba46d.FPKM.txt.gz	e045047b06cc8fd1c1f050c81228b7b6	540635	live
78a143c7-47c7-4709-9683-365568080bae	1508ab26-4efe-4dd6-a7cb-70a94f46df4a.mirbase21.mirnas.quantification.txt	b50b63749d968c7cd591fcf46edd0a7a	50409	live
f4862800-0fcd-4cf9-a222-e0cff06f0a2e	3527fae9-3b38-4b95-876d-3b13162d14f2.mirbase21.mirnas.quantification.txt	d8d31b0aad0a662fa88b7b7140890f69	50300	live
3db2015a-4004-4b06-8613-d64186b9460c	db8de4cb-8797-4b1b-a887-148befcd6da3.mirbase21.mirnas.quantification.txt	6c19de5dfd2751e6876dde01abe63160	50537	live
016fda24-9e89-4c5b-a79d-a5bdc9ed1fb6	d1c7aaf0-d4d3-41d9-9c94-21f1ea0afe14.mirbase21.mirnas.quantification.txt	511de0939c1ea96f1b1dc8ddf96dc030	50307	live
baafeae7-475a-44ae-8179-451c87e4c9a9	2d0d9a92-1324-4e68-a603-3dabb934d1cd.mirbase21.mirnas.quantification.txt	bd625b4a613d537b23fae3f4a31edddb	50288	live
03418695-e200-4957-9453-e34acffe3c67	e4de8f87-b9c8-4021-b29a-b7d128ff64a3.FPKM.txt.gz	c53abbe1897e918dca6e349c9afd0361	543331	live
d4314b32-4b91-4096-b18e-6c81a12c47b0	582e5a89-052e-4439-9d1e-a9d3fa0d82a7.FPKM.txt.gz	d4be30d0901968fb431ef4b89099e1f2	518592	live
b6a2d572-5c02-4630-bf1d-d03cd8297b1b	ba17045d-3dee-4863-9cec-54e2da669662.FPKM.txt.gz	30d5239fcee76661242cdc40dbf5a5e4	526502	live
7993a704-3e7e-49e8-9172-ca302704ecd9	989ceb12-2999-420a-a5b6-608012c1ef83.FPKM.txt.gz	44683d2072d0581fe9c28f6780add59d	491273	live
a347bee8-651f-4c8a-9e57-f21fcf955a1d	5d259206-1431-48f8-abc3-3001bab5243d.FPKM.txt.gz	bc7157903d0aa13864f864c5d0a15478	557524	live
cd7bac40-d763-4f9d-a3c7-e54f70a7ad6f	944c109e-c6eb-4073-bac9-541585602d59.FPKM.txt.gz	ad5f48ee921f5548f6f61db17bf93046	540087	live
418aed95-d68d-446d-96dc-4507f3019476	97cabc84-779b-4a98-9518-93ba4523db4a.FPKM.txt.gz	2845dc797ec8fe6fb9811329d5a8fb5e	530828	live
60729d78-c5c4-464c-8927-ecde0083af08	06b1bbf5-07e5-4a03-aea1-f7203bab2572.FPKM.txt.gz	67112f33f5a956d66454c3af75f8df6b	532450	live
6a414a58-e327-4c35-b308-8ec872da466c	23894b02-d2b5-4a15-a11f-cf81d9d97f53.FPKM.txt.gz	9e15e28672a75bb2d5b47d54087a7a6e	496829	live
d3aa5a05-c2da-4206-a1ac-8ea2c37a2967	b7103523-1c60-4224-a0c6-3b8c01e0fe02.mirbase21.mirnas.quantification.txt	43825263d3b67188e919b5117f2dd00e	50030	live
797457c4-b3d9-4e7a-a43d-c9fe8a697986	9cebfa24-ac70-4f1f-b995-73869c2f5a74.mirbase21.mirnas.quantification.txt	1d3777981fe1ea1a883091d1bd026e53	50247	live
922f2b28-4eed-4832-87cc-7cc582f3c662	1e5902a3-4ba3-46b5-bdd2-c44cbb0186de.mirbase21.mirnas.quantification.txt	2011683c3f91f59daff8524003db47e3	50304	live
314b007b-bce5-426f-b297-c7a01a2c943d	91a949bc-2e5f-441d-bb72-e50967bc83be.mirbase21.mirnas.quantification.txt	841b1a775cfe1fde8125bfc95b50f8e3	50398	live
a47ca7db-8f7a-470d-b14e-9ba2589860bb	bfd76989-9812-4065-9e07-22a1bc498018.FPKM.txt.gz	7e99e5e25cc37aeafa108f1cc055c60d	485916	live
096e538f-8902-4343-b78f-16b4d737e89c	a7d6c6ab-c4c7-4d51-8aa6-5adb24f71754.FPKM.txt.gz	32c80356bb740668ec19b7fdffe53d39	527810	live
e0fc61c2-ebc9-456d-86ad-3dbef050df1c	1e102c85-439d-4a27-92b3-4110f4900e5c.mirbase21.mirnas.quantification.txt	a45ffdcc1bacbcf3561a4ea7f5455905	50217	live
c5b283b8-a6ab-4652-b824-18fe1cebe0e3	0bf53fc6-b8fb-4e6d-9297-4129c708f3da.FPKM.txt.gz	518777d593e2b42fad5d4a6a052bce95	509872	live
da368838-dad0-434d-a2a8-084b362e358e	12d2b9fa-1921-4033-bdb9-7e114c0d7812.FPKM.txt.gz	a528bc9d16c3ced428e29c17e77cb1c9	532026	live
4c7ce702-2539-4172-a891-18563f790d9a	33d2eee3-6bd2-4971-a332-070b1bb4d6f0.mirbase21.mirnas.quantification.txt	d8a1f85e686124410b1d73acc7b5e7f9	50302	live
a9c6ab83-7dde-46db-b0ad-0c8840dbb02d	a4bda064-04eb-416d-8e3e-ce938312b45f.mirbase21.mirnas.quantification.txt	ecc6634b267246db5ece15902e83e3a1	50363	live
442d82fb-1799-4855-bab1-c7270ec04986	cace9744-b251-4148-a316-dd3a65da0e0a.mirbase21.mirnas.quantification.txt	67c272f6fc95f666c9fd8d7a86ec56d2	50321	live
6e502953-e211-4408-8d1f-ace3347a8915	a925313a-a7d5-4c64-a440-7d7bdd7e89d0.FPKM.txt.gz	6bacb95b01ee55f9e16d75ae841ea8ff	492044	live
4ba51854-5c0b-45d1-a4e8-e0c6474b852f	a24d07c0-9b91-4538-96d2-f97544f4dbb0.FPKM.txt.gz	6a7c716512e9acf209f37de2c992338a	519440	live
7a3fd575-4721-41fe-81b0-7991f5aabf44	66e37a59-f993-420e-aa72-4158c572b5e1.mirbase21.mirnas.quantification.txt	65b20b56ad3591b474499ad70958480c	50223	live
139c706f-d38b-4eba-bed9-703f0d0dfb8f	62bb3d7c-bcfc-4475-b21a-c5f76e90c06a.FPKM.txt.gz	c6feb903deac1ac6366cac3838769da8	507411	live
40b238c9-c579-4477-ba7d-e5b143d1cfcb	2525f105-0ebf-461c-a69c-03bf8ef1e42f.FPKM.txt.gz	92ae43a1900958c59892dd748221677e	538288	live
e8c6de8b-fe89-4498-8e1b-eab258cad32c	4b6c7470-3595-40a2-99d4-a6d067d59c37.mirbase21.mirnas.quantification.txt	052a629a7d968dc49dd0e0e70937bc96	50418	live
5367a7b6-a035-4aa8-89b9-2f89e758db62	64cf9ae1-d259-4d24-a448-37c00b7f9ded.FPKM.txt.gz	bbef9127968fc264fbae77c235449f26	511920	live
d219541b-0eee-4ac9-9603-08a723bdc1a4	5cc63041-8057-4987-b002-599325892258.mirbase21.mirnas.quantification.txt	59109139d7d1f963e118fae2c0382c1f	50222	live
067201f9-2c39-4804-a185-f57ae175f65f	726dff13-f615-457a-aa90-13e8916cd6be.mirbase21.mirnas.quantification.txt	9d11f9b823753160346ba37070769fe4	50413	live
810bed03-efda-43e9-954b-e78fc995c7c8	7844b74a-2846-4f42-8874-edcc90261fef.FPKM.txt.gz	451ebb87a1c47f933d28d3b2c115fb30	558295	live
c96f01b7-ac5b-4128-8fd0-73a52e362d3d	53e1ec28-49b8-4a9e-b4e3-f44fd44b68c9.FPKM.txt.gz	bdcfa6665a27a5a0d735f2a6f25aa798	536800	live
27b57a46-35fb-49c5-987a-b27a043496e5	f6ffb906-43de-4bf6-a7d5-b56db5e3789f.mirbase21.mirnas.quantification.txt	28e44b4fb1e8f4bd57367f72ab051c00	50340	live
a372ea95-d982-45d3-b997-26f3821ec7b4	f7c672f6-f2f5-43d4-b142-b01cab435147.mirbase21.mirnas.quantification.txt	8e75ac01ca6f73661b300f1e4f0b4052	50330	live
c8b8a3dd-19fb-4d3f-a4e9-440b4063b7b8	cfbb373c-8b64-4132-8957-234b36540deb.FPKM.txt.gz	aef45e2a0062541c946d3729ae29b142	518722	live
52b01c26-0b7e-4fa6-baf4-cc47786b2fca	a970eac7-1ff4-41b8-af0e-4f6492a4389c.mirbase21.mirnas.quantification.txt	eb430a8c507af7da249651237122da22	50111	live
c10a99e6-de63-4b38-bbe1-7ce948bbbf40	6d158f35-9847-41fd-814e-9bb63cca955f.FPKM.txt.gz	4cdf389cf030f7c20ffc108573596be9	516880	live
0aba0053-f304-4303-90a1-59f95a1e7117	5b6d7c82-2541-4cfb-9cf6-1737d9d778d2.mirbase21.mirnas.quantification.txt	9c9f1216b055c94619029ad1e908836e	50394	live
46c48d64-a69e-4f91-a472-f836b815595a	4ba3508e-981b-46e4-a575-4f1d72015a7c.FPKM.txt.gz	11b08e5730b915c3a04d4136be3757aa	528967	live
35e0675a-ebf7-4bfb-b93a-b604a9e1e46a	5c9a781e-50c1-44ec-9c8a-7d8fca99e3c3.FPKM.txt.gz	5ab66bff1dd707804c6dcf6792edc6b2	516206	live
24988998-9ffa-43d5-8cc1-b27e52307367	69918dce-8729-48a2-8294-a8b6b72c02e7.FPKM.txt.gz	d2bc9470f76a97ea6a540ffd42cde63e	491495	live
751b1201-1a9f-4d77-bd5f-8eee3b679129	2f3b1e0f-0dc6-4ad9-bc92-857f11f02eae.mirbase21.mirnas.quantification.txt	4d512d60fa1e3f5eab192a633607f761	50154	live
6c035588-d267-4b39-9ef4-9c82d0bd567c	39ef3ef1-d868-4c8c-81a1-238451a08f11.FPKM.txt.gz	d46dbeb386bb764c1aaebe416615fe76	497274	live
718e1732-8a97-4a8a-8628-790c2d811cb8	10d6ec12-4039-4262-b16d-1bd671b99a57.FPKM.txt.gz	82ef8e6d1a4344670d4f3564181b54b5	528762	live
