id	filename	md5	size	state
35ed11f0-e8ef-47e5-bac0-df08ed686145	04456ecb-781a-4638-b59a-f1829d69009a.mirbase21.mirnas.quantification.txt	d0636231cb4185a9050816cb10b6369f	50443	live
df0edc08-c776-469c-990f-8e9b375de086	e134f2fa-f78a-43d9-ae98-1cb9e4240139.mirbase21.mirnas.quantification.txt	ba46f0069d4a04ca55fd400ceb721169	50433	live
422f1c44-30ac-4c52-86d6-c19aa679353c	656900ef-bf75-4cc8-a73f-80b4a88a97fd.htseq.counts.gz	dcf0863486c854cddfc32b60a2dea32f	247111	live
781691d0-809f-4d95-b7a7-1f75ff6aed1a	42dc44c3-e041-48eb-92bb-0d12bcd4ae58.htseq.counts.gz	ce1db2af9a4664bf27a20f91b472ca93	257945	live
2d72b48f-338f-49ab-b10d-c290163b57ea	773ee6c9-89ca-46f2-a9b9-8a3773bcc4cc.htseq.counts.gz	7f21346c32a39dd44f63154864e01975	245891	live
15ab74bf-898b-44de-9240-ca6858a3dc78	65315477-9c5f-4e48-baaf-67027c502f15.htseq.counts.gz	5978ec5de76884ec807040d29a23ecd4	244819	live
3f8a8686-ff75-4cea-b210-04a96379b0fd	65450365-201d-46b5-adda-beba9109eb40.mirbase21.mirnas.quantification.txt	31fede2c5a21712f0be7cd7773954314	50321	live
c04fd641-4de3-49dc-a632-98abbec62a69	117aa917-6330-40ce-8eb0-b524061bcf85.mirbase21.mirnas.quantification.txt	6314a49853a1a949164e1f7dfad1b5ab	50555	live
bc39ae91-5954-4327-9f98-0e519d39eebd	f7004647-9c73-41e4-98cb-83a9b01edfc3.mirbase21.mirnas.quantification.txt	7d9d2f20328e22b253604ea9fe4d5bb1	50449	live
d524c764-de58-495b-8dd4-d72dd86dc626	393232a1-d0de-40a1-9e75-24b22e1356ad.htseq.counts.gz	425f62f230f3d24769efd5d9e3a93c2e	245065	live
13560de5-f020-49c0-aa82-2df9b228eb4b	6698a82c-ebeb-406f-bc7a-5afa09b29e11.htseq.counts.gz	50c42fafcb3d0b67bee24a6b37f20af1	247231	live
960dea5e-bdb9-48b4-ad1e-9c8dc01e7d0e	448111f8-187f-47b3-8198-94d351253cf0.htseq.counts.gz	034c5c7f3e042b40e60797f70a0cd5be	242985	live
fd2daf3c-8027-4df9-adeb-3ffb768c08fd	bc0241d5-d781-4877-9366-d0fab0393638.htseq.counts.gz	23566adaaeb042f9a05c77c1d0e62975	245294	live
aabc1dc0-8fb5-4cd8-89b4-b30778bac27e	6b0cf425-7863-4edd-bc2d-0a05dfc7fc75.htseq.counts.gz	5c94bffb227ead180a82852b55f88333	256219	live
90c2d0c7-a468-4ab2-8b18-2d68a6358249	0eb1f735-07af-47a8-8c35-25afacda6586.mirbase21.mirnas.quantification.txt	37449a40f879595d830d7bc9081ae7b7	50617	live
07922ef6-0533-4ddc-af8c-be2bf1de61bb	d10976ca-3005-4b36-89a6-d39cd3fe8279.mirbase21.mirnas.quantification.txt	9522b63fb661ae28747d407bcd4b28fd	50352	live
40ceb7ce-353f-432f-93dd-e978c32ec11e	dead7536-1763-4d62-a95e-de84e9532019.mirbase21.mirnas.quantification.txt	dbfce4a036a0a2fc6942d7cfbb139117	50417	live
c3af9b29-1904-4c2b-85e7-792c00593f7c	afdee3d2-e728-4230-8cd4-e0a19c587c5a.htseq.counts.gz	8e5047bee3596cbfe2f450cb1c8f4cc9	239728	live
b899303d-6cef-4c20-b44b-9cca174a2b8d	6ea1963f-87b3-4011-b3b4-4391f2f0493a.mirbase21.mirnas.quantification.txt	b3dc3e72a2d726b23d9117ee90b70c1d	50351	live
23cffb86-6d9c-4c31-a25c-1dd55d6394cd	d8219bec-aec9-4cc3-8864-be208897fdd1.htseq.counts.gz	35fc89cff995f80cc4558aa819134c0a	246964	live
a27ab5f2-74a8-43a5-b67a-d567a64c4360	4773ea6d-d337-4f0a-9059-67668ab6635c.mirbase21.mirnas.quantification.txt	58a5d9156c6fde5d1df0baea13859af9	50188	live
008103cb-a478-4d89-9c1e-9db32b7393f8	6e8a406c-b5e0-4eb1-b4bc-77e57ef72350.htseq.counts.gz	171a7f19c037ef0e0b3fb90ce8469d9a	245894	live
970e8047-ad99-4327-b076-d348d353c330	ee8ef096-f606-4f7b-bf45-fc505d9e5648.htseq.counts.gz	36ef370972d046c1c0951c6e6eec566d	243471	live
da9b145b-3276-42b6-a497-cbf5352507c2	6d7f5731-e599-4e3f-b80b-1f0ac2f68111.htseq.counts.gz	84f4c565b5acfd1e902b4f418dc40a17	241420	live
b4659e8a-e136-47ec-9306-08491f4eeae9	923257c8-8013-4ad6-b65c-e12142aa4e9c.htseq.counts.gz	5620000e1e1f9ccfa89e8aa2da33b22a	243984	live
5f3eab8f-7cc1-4448-b76b-b30cfc7e6d3f	0b87eb16-687b-4049-8b35-474c51564e8f.mirbase21.mirnas.quantification.txt	baf17ac55af2356b016b2838aa5582db	50305	live
d202105f-093c-4ca0-a360-9d9a70c290e9	c42e3b0d-6366-4e10-bfba-111c4757386e.mirbase21.mirnas.quantification.txt	ccc9d31fa9c1edf085d598a93e5baee4	50385	live
40d7f992-c182-4126-8ea9-b2dee57c67af	5b6f3a5f-2a67-4b21-bbfe-5be9921a2fe6.mirbase21.mirnas.quantification.txt	9122b68115fbca627e1cc10eb09e0df7	50520	live
2fa1eae6-453c-45d0-9967-cfda039dff1b	6c005bee-d65c-4a91-b210-5da5d98d7a5e.htseq.counts.gz	495da295dc3c78680440a8efac889c9a	246003	live
f00aea62-94eb-4d65-b28b-f4bad86154c2	7afccfe4-4245-4f6c-9a56-b1ded4af45a3.htseq.counts.gz	2ab09d4586128eee42e74dc3a201860e	245677	live
28018dae-9d59-46b8-898f-4b37daedb8f2	2c1cf48c-160e-4582-a09a-73cea9ed1796.mirbase21.mirnas.quantification.txt	253245f1c994384893e896d97b42ade4	50273	live
bbf561de-9cb3-4873-8027-b139318f71cc	ccadb1ea-1d20-4ee0-a7b5-6c0772c3dd2c.mirbase21.mirnas.quantification.txt	9a307af6e704ae1bf5839bc1332e66fc	50290	live
8fa42724-cded-4810-b739-fe5ab64a8447	a2b8cb99-0306-4602-8e6c-9066faa9c439.mirbase21.mirnas.quantification.txt	4baa8ce4deb9cc5a22bd7ee8b8a188a1	50495	live
