id	filename	md5	size	state
dc5de3da-4e78-425b-a6c6-4a5ff74dbbd4	e263f4f6-f6ed-444e-8d91-4aed04ca2bf3.FPKM.txt.gz	6dd737ec0132429b4d82845af375b17b	516754	live
cb64246a-392e-441d-8535-5631d58a0103	522684c4-34df-4e97-b458-3b27e2136156.FPKM.txt.gz	05e702ca82a2150bf536ba43b25cf99e	513375	live
efc4a748-b02d-4257-8ab8-15ef4a96ff22	85e62ed8-bbe9-410b-afd4-f2d37cd10f2e.mirbase21.mirnas.quantification.txt	5737e56725846552dcd89a15acd62004	50317	live
c8cea4c5-bc61-40a4-994e-f3a1ce1c1b7f	69947e5f-a991-4aaf-b742-f7cd7ce72395.mirbase21.mirnas.quantification.txt	faf962a58fe35be7ab3dde8225b8d542	50300	live
a7d36c99-079e-412b-89d5-d4e41f16cba6	51988c9c-bf24-4706-ac30-c29986819d82.FPKM.txt.gz	eda817f8184d7661d2af9f3d0a1f5bb0	503040	live
d6a04ec5-05d6-4705-8aad-a25cb85593c5	a6ab1aa5-a75a-44c6-87aa-7d99ee0165d0.mirbase21.mirnas.quantification.txt	1e6c7883ca8a6b689266030e882cd222	50308	live
4bf25153-802f-49b1-8cab-801cecadc7ce	9dc3417f-c1d9-4935-ae0a-0686cf934615.FPKM.txt.gz	987844e5f2c794c1dcd7b8778de6db5b	510364	live
56b2c6b6-eeaf-4cba-95d0-f8a82ee636ae	f92f5c0d-f440-4ad9-b937-4043f28648fe.FPKM.txt.gz	d1e82395c820aa307c7c52dd222e4c3e	513217	live
f040530e-85f0-47e7-b792-89ab785f8f6e	867045e4-48f7-46fc-abcd-7c761bd4daa6.mirbase21.mirnas.quantification.txt	4aeeb168f30e9f62ad7c60e4e3964d5a	50374	live
c1b4ecdf-7121-45e8-a35f-4bffe0c7d804	247f8d6e-5601-4b9a-9144-739582f1aa1a.mirbase21.mirnas.quantification.txt	a03bb5e6f74571d19fd048f1df095c91	50379	live
35371bc1-ed41-46e7-bdb1-7a1ad4f9e097	c7910369-fb51-4579-9f03-f679731ea87f.mirbase21.mirnas.quantification.txt	1cc14eeed159d6bf6b083c07d0867388	50308	live
47e68489-ae03-4358-bd36-0761278318c4	f3dd4ca0-4bde-4640-8b70-cce35679d5fa.FPKM.txt.gz	f62164ac296ae24dd6cdbf7d314bbe59	494427	live
450bd706-6f0e-4195-b159-95501fadd871	db6cc551-0cd6-49b4-8167-fff8dd55d59e.FPKM.txt.gz	c226f81ffc0c93d39a0cf67e957b7e93	491308	live
ecaf2d04-7c8a-480a-9c59-6234775b1518	ba7dd3b3-a31a-40f8-a714-9148b5d03725.FPKM.txt.gz	0792a53c7b11d94ecfbb9e2da3aa3af1	528243	live
63e19f94-9ea3-4253-a3c4-7d8b6c53ae2d	53724078-75da-4f5e-ba05-fa6ce34a4410.mirbase21.mirnas.quantification.txt	0ea14cd8276836a836b417a26891ea02	50151	live
1bb96baf-925b-49ed-ac72-e69ec5e408f8	f7dde0b7-8548-4c24-b989-971be8107284.mirbase21.mirnas.quantification.txt	c36ca67cd731b579794741084983f7ed	50380	live
39450753-066d-4aaf-a1a3-421382c7f301	1b84c10b-9ac6-4c45-b122-442bbe10e4da.FPKM.txt.gz	71fb15db44e8899972072edc182ed2fe	521379	live
97a8808a-9732-48e0-9868-33cab8406260	ef31a2ed-9621-4904-a67b-2f79463cf73d.mirbase21.mirnas.quantification.txt	b9059d2b04c0639390a207157e3ab255	50426	live
8d7092d8-668c-4e13-b50c-749d6d2bbe65	c9f1bf1f-6fe5-4cd6-bf37-f688e1e8aa4f.mirbase21.mirnas.quantification.txt	cab2c921184bf0863c005a07a0c47fa3	50311	live
9fa5bc13-5019-41c7-aec9-5160787cea44	8fd8fd4a-3d93-4602-bb97-37ba6e784d53.mirbase21.mirnas.quantification.txt	0d07e79f59946252dbf31e4b02bfd17b	50298	live
0631fd4a-8c82-41a4-bde1-2089265b14c1	bbc60712-7d57-49ed-bf47-e0f880d72ee7.mirbase21.mirnas.quantification.txt	ab5fa547f51ab04b8c1aabfc3caf041c	50311	live
9fc3977e-e8a0-4f2e-9f43-97b844332102	4b705795-afeb-4cab-be3c-2206af44fa84.FPKM.txt.gz	efb5cbd5f8a09a4e216a079c7afe748e	495906	live
8d8d5a52-02e0-40e8-a034-86fef3a1cfd2	261074cc-de7b-4acd-b4d7-0ba7f19398d8.FPKM.txt.gz	ceee40dfb579281ae05927e35f2d1db5	510714	live
03d1c6e3-9510-41ef-a0a0-e624c7405542	162b158c-ff19-46ea-a54b-7eed2d65e0f6.mirbase21.mirnas.quantification.txt	b73432852b3e0a373e519f7436481c37	50249	live
7151e5af-4977-4d73-9802-696555cded16	d95d755e-9460-4879-894b-4eb84146521a.mirbase21.mirnas.quantification.txt	4effc399ffb79ebb13afd9de3c968915	50025	live
d9000115-be4f-4344-bf61-8a3f43f4c40a	2f6b3dcf-c4d6-405a-9f03-c9886abca0f7.mirbase21.mirnas.quantification.txt	39e8d9af2acd4714e80dd53748a6a85b	50359	live
f2b5ecb3-a34b-4aa1-a42c-6105ecb50172	b9ff986f-6f1d-4a40-adbd-2a5fe0fda83a.mirbase21.mirnas.quantification.txt	b95f36bf9ac625ea7fb8e5132c0f878a	50344	live
035c9295-86a2-45c8-a165-60735b86656d	10958960-4d71-4ce7-95f2-e5589914828a.mirbase21.mirnas.quantification.txt	f48f1f4ad4be9687600809301c6d8e9b	50298	live
afa61e05-1061-492b-a0ff-198b3b338b51	80c8b6a8-8f11-4147-b2aa-2d1a84574474.FPKM.txt.gz	c25924832421b66c7c1eb7b90cfb4d53	548275	live
a2c41bc4-d1b1-4547-8370-d82eea6d758d	09a0944b-285f-4115-9715-3b1b4fd66f89.FPKM.txt.gz	c863ee8dfed82d393424672122fbe71a	509573	live
