id	filename	md5	size	state
6ec80fe1-cc81-4831-86ad-ffd5d90139a8	3d339fc8-c2b0-4416-8401-88b9a958d36c.mirbase21.mirnas.quantification.txt	a60a0db7d90569c9f55fcb9f8d2eb66b	50226	live
03ef1fee-ac78-401a-8099-0e26a28ec196	c10f26ca-fa89-4d91-a35c-4f0d09a139fd.mirbase21.mirnas.quantification.txt	6e6d9618d5cb25dec0a654d69e8d20e6	50324	live
dd9bc896-11ad-4156-9fd2-e85be97507e4	f9dc7237-e186-40e8-ab4c-d142dba7cf3d.htseq.counts.gz	4927dc6533d9caa0f6d7b87de9454970	260601	live
c63810a1-5596-45e7-9810-a3c0d1d10431	7f2c4bdb-c396-48d5-871b-01ad18526a35.mirbase21.mirnas.quantification.txt	993585e3a05e22a7b3194e0acc71ec50	50007	live
606d7a2c-46ab-4d89-86d9-365ba504801b	56a8e5af-7687-4d3f-9f54-e0a6b26406b4.htseq.counts.gz	653324f0cf4d396da75515d544aff001	239406	live
3fb670e2-3446-410e-83ba-c083d71bf204	7707599c-51ca-4801-adf9-1c9642254fdb.htseq.counts.gz	68ecb6950260ab26d0f50e4f03ca0508	260826	live
1529e2b7-8203-48d8-9b9a-f22af739e83a	c6287ac6-570d-4431-87b3-290db2dbe58b.htseq.counts.gz	ef4b5a2b085a59af2cd74583d9bb64bf	254081	live
5a968ee8-0c54-47ec-8da7-0a615951a0c7	d26ea6e6-8770-486f-9d79-249e5b039606.htseq.counts.gz	d193b14c7119626f18269aaaf0de4e7a	257114	live
cf9261b0-d490-425b-b466-c739d071bf6a	d1d6798a-fd47-483a-900b-062f32c981ec.mirbase21.mirnas.quantification.txt	9408dbfe93caa6dfecae4bd055269fbc	50398	live
a3eba33c-575d-4481-982a-3ff1e32ab055	a2684b6a-e804-446f-b9f7-090e14a9f1c8.mirbase21.mirnas.quantification.txt	3151614dc8e9c7700e0fe9c2f8a586d2	50226	live
4739cf5b-3137-414e-878b-c9f53d5cc1c5	df1b3034-91ce-45c5-953d-17ed7eb57c7c.mirbase21.mirnas.quantification.txt	92b5f34e68421153393088f826cf4889	50135	live
8a94ff47-144a-4a1a-8346-60fa0517d0f3	9f8c8f79-2581-48fb-90bb-5d3e898689d6.htseq.counts.gz	7733472cb725a9bd4435aeef9ad0e487	260315	live
8f4ff477-4602-40a0-a7af-fabe48c6af4a	593805b9-72a1-4d54-8412-5af06457818a.mirbase21.mirnas.quantification.txt	d20236f0b909dd0f112149d1cedc0b1e	50327	live
749ed85e-5491-43e0-982e-3a4b88f19789	a18c2237-e392-4c61-865a-cecefa244dda.mirbase21.mirnas.quantification.txt	8f6468614e4b57107713c2764a690cc4	50215	live
776adc23-7d40-4c1a-94df-7a2ce6188db6	f12b9d7b-1b32-43e9-a496-0794db75f69e.htseq.counts.gz	81f8cc3f7557193401ad62523aa2c8a4	261650	live
cfad9053-39a1-46ee-98f0-13dbaabd7316	e8d23456-c4d1-45d2-8f5c-dbf63a4f9731.mirbase21.mirnas.quantification.txt	35b8df11bf7c35ac1a7799075fb5618c	50311	live
be46864a-bed0-49d0-91a5-4739127175c4	594db3f7-b960-48fd-81e2-e3b6eea1e055.mirbase21.mirnas.quantification.txt	6397fc52ed6e9009ac3e4cc8ed78472d	50213	live
6243021c-2d84-4916-bd6b-46055bc30ad9	763e9783-a7c3-4a2f-9111-6cf574c512c4.mirbase21.mirnas.quantification.txt	ada1eb3aa595eec12e0b029fdeb016bc	50306	live
f6c78acc-cf05-4758-a8ff-69626615444a	a8f08398-bc2d-46f4-b7d3-51aebb7acb27.mirbase21.mirnas.quantification.txt	c0bcc060176feb43e10a0ba17cd920aa	50386	live
644e73ec-786b-4b64-aad1-d868df5e905e	d81c3721-34f4-4740-a517-4e265c17e619.mirbase21.mirnas.quantification.txt	6902e0e555e4fa06e00176466a624315	50343	live
0c81857c-611a-44d5-ac41-f184320ba705	633a9648-7611-42f1-8875-5e086577b990.mirbase21.mirnas.quantification.txt	a7bf08c84068876b238606a4494ef6fc	50366	live
378b5d0e-859f-495a-8820-01a3b7f6e30e	48b22bb9-a04f-4c92-9cb6-a5830ae25ff1.mirbase21.mirnas.quantification.txt	219c346db520879aa82574c476de37a1	50312	live
be4c5dd8-fc68-45d1-bbe3-c15252b7e51c	0ca0584c-48ab-42f2-8fde-fa5be8d7234a.mirbase21.mirnas.quantification.txt	a3784cd92b5a6891bf87f9e76d7c298c	50169	live
1043b185-f356-4b6f-a02a-57a987dfec2c	64a70573-c76f-42b3-b8ca-a5f3640ac413.mirbase21.mirnas.quantification.txt	57786dfb52bc7414a8bef59b27473e2f	50359	live
691ec8c8-17b3-4c26-83f6-bd76817d9238	0315439e-694c-4b14-a27c-29dfa117c764.htseq.counts.gz	2cd3130425a20de836a76890957310e1	252344	live
85f7a269-bf95-4adb-93b5-7791bca6bf09	bd344179-a801-40b7-870f-69ebc97f5445.mirbase21.mirnas.quantification.txt	faa84ed3da186fca04e39452636e6d0b	50135	live
d7c4ceec-b874-4bcd-ae4a-839d602bda3c	9381978f-be42-4728-a171-716ddec37f41.mirbase21.mirnas.quantification.txt	b22cd3f87b1e1f00a762c77ca3106f00	50301	live
84ee8b8e-fa13-417e-9d9b-89761f7dba56	6cd5b67c-9138-4c8c-b31d-dfa6560de528.mirbase21.mirnas.quantification.txt	3545add67d9afb04d1df85c90e37c2a4	50312	live
4cc0fc19-4683-4eed-ba37-0f37a11d9dcf	1fa9990c-eaea-41ff-82ce-e49a9e95b1a8.mirbase21.mirnas.quantification.txt	c46d89360b58ae25ce84fd25fe064b6b	50206	live
d5c4e595-c8b5-41c1-95d3-e1d160beab5f	dc38cf0d-b9ac-4d9b-9b3c-d96887a51b69.mirbase21.mirnas.quantification.txt	cf870fd085c9d34a2327e43b4311b03f	50263	live
34e5e176-f015-444c-a557-f4f33c62dcdd	a7ef5431-4fdf-4656-926d-650e64d10289.mirbase21.mirnas.quantification.txt	4d571ab3cc2b57aa78c794fc2b997718	50421	live
63381694-16d0-4c7a-b2d3-313480e112f8	88f9c446-a966-4131-b379-63e3cc1b7aa9.htseq.counts.gz	84eff59264b97e270486e83f75219981	257796	live
6a21021d-7383-439b-b86a-07c821cbe075	ee66b38f-1633-4b70-93b5-cf41f809ab30.mirbase21.mirnas.quantification.txt	203b27bf16607d44e2a68000656464f7	50359	live
ad64f4a5-0aa5-4b38-a7cc-16a5bcd41448	e178fa3e-264a-4b04-9da9-cfab0509b0ae.mirbase21.mirnas.quantification.txt	cdd9f033ae85841107bb58d797435b98	50320	live
5523cb49-46a9-48f0-9fe3-90d34d2fac3e	7b6e2a12-c537-4f1f-911f-d430bd864d2d.htseq.counts.gz	1c17cd6cf4a55387a5f47ea026829b88	257326	live
9550d42d-da72-4868-af21-092068d6fc6d	660a745a-f0a2-4439-b3f3-51a60132b97d.htseq.counts.gz	7ad6d845a11b2db606eb7b9d8e42f3e0	266538	live
2e754e78-f929-4cf8-bec4-3300bd16d375	3008e71d-b93e-4122-b483-a25801996efd.htseq.counts.gz	b289406759e9027712904d021dc1c38c	242943	live
8ca884aa-70d4-4349-a06f-537b1b335c45	c514bc50-665e-4ec7-bb3d-c99eba47d038.mirbase21.mirnas.quantification.txt	67eb3d1fe58e939bb81541362d3beb6b	50396	live
f1a52b36-9a48-48d4-9177-4153da9ef23a	3e3c165d-8276-441e-a2db-42f4bee94b3d.htseq.counts.gz	b591ce7174dadf7cc25ee19db914f306	254691	live
949cb3f1-a7a0-47e9-a163-49d780cc7f29	2c694f65-0a1b-4fbc-8d5e-0487d8abcbfa.mirbase21.mirnas.quantification.txt	e01f53499e26f5e06ebade66e51a59ca	50264	live
0d4a061d-25f1-4715-9b9e-5ee879a2465a	4c6f3410-7bb6-4be3-a4d1-b3717279b212.htseq.counts.gz	28621d8af1eee4654f85bc040c4219f1	260328	live
2afd19fb-072a-42db-ad9c-6fabfcae37b9	d5e5e817-7b73-4a86-a48e-a0cd5288efde.mirbase21.mirnas.quantification.txt	7ac0d71a70f3accee6f912a80ad57223	50479	live
a0eb76bd-2c55-4764-8ede-328ade442826	c9f78af4-eb11-4886-a54d-28c2c1dd4765.mirbase21.mirnas.quantification.txt	f013337c281493be4998435cb0ba0b16	50488	live
ca313051-feed-4a9b-b0ef-9c47f1a805c5	8cb22710-7691-4e12-a005-927af3bc64b1.mirbase21.mirnas.quantification.txt	8386398c20d201174338a1bab3814a65	50313	live
7aad179f-ef8e-4b47-8436-243a258c94d8	70ce0b12-cfe4-4b14-a00e-bd5e1a33302d.mirbase21.mirnas.quantification.txt	dd872bc0505e35d1367a60759e6778bb	50215	live
86216489-5937-4ee6-99d0-66f1e4e8dc31	a365ceb2-9343-4b58-b04b-a564b3883ea4.mirbase21.mirnas.quantification.txt	39a6a25f68c68f60eb1c732d2b941e1d	50168	live
e0e2ad9d-357f-4f7d-8b5d-ca58ac76bf0b	67bee95c-2a85-443b-b662-28103dfefdd4.htseq.counts.gz	56cf43078ba1e2130130a7b2f116529f	262733	live
6feab699-6c6f-48c9-a95e-94bf5fccb23d	3595b982-80dc-4ed2-8e69-52dc6537b915.mirbase21.mirnas.quantification.txt	7eac6c79720045b5afc0779f6cd5d8e4	50387	live
f4e365a6-5b28-42e1-9813-3a54a6e5de3b	d6c3c29e-c69e-4083-ba06-a564dd129043.mirbase21.mirnas.quantification.txt	31127e09d05e8c14a1a591921338afb4	50422	live
acab0945-1dc7-400b-aac6-04346234a80a	0d4fd35e-2b10-4dc6-87ef-c0c5240c0a3e.mirbase21.mirnas.quantification.txt	78aa4655766462de7352d5ed529df7ef	50174	live
